id,type,medleydb_id,license,genre,instrument,audio_path,key,tempo,CE,CU,PC,PQ
d99e3af3-7e6a-466c-a7d1-7eb767de324e,all_instrument,Phoenix_SeanCaughlinsTheScartaglen,cc-by-nc-sa,['world/folk'],['acoustic guitar' 'violin' 'mandolin' 'electric bass' 'main system'],d99e3af3-7e6a-466c-a7d1-7eb767de324e.wav,['D major'],['119bpm' 'Standard'],7.999064922332764,8.240551948547363,5.6510186195373535,8.25871467590332
54e97451-b853-4fab-9a22-a28be7d9e69f,all_instrument,Plasma_GoodShout,cc-by-nc-sa,['rock'],"['electric bass' 'drum set' 'clean electric guitar'
 'distorted electric guitar']",54e97451-b853-4fab-9a22-a28be7d9e69f.wav,['F minor'],['139bpm' 'Energetic'],5.077356338500977,6.194018363952637,5.264432430267334,5.315769672393799
eb41fe63-14c3-4891-a5cc-4d20302e7ed7,all_instrument,PoliceHearingDepartment_Brahms,cc-by-nc-sa,['classical'],['piano' 'main system' 'viola'],eb41fe63-14c3-4891-a5cc-4d20302e7ed7.wav,['D# minor'],['104bpm' 'Regular'],7.348947048187256,7.7941765785217285,5.087355136871338,7.587996482849121
da7f883c-6999-4089-ad1e-d5e6551ed1a5,all_instrument,PoliceHearingDepartment_SchumannMovement1,cc-by-nc-sa,['classical'],['violin' 'viola' 'flute' 'piano' 'main system' 'bassoon'],da7f883c-6999-4089-ad1e-d5e6551ed1a5.wav,['Bb major'],['119bpm' 'Medium'],6.963758945465088,7.142154216766357,4.878608226776123,7.0475592613220215
686f691b-035c-4667-92c5-165930bf0b00,all_instrument,PoliceHearingDepartment_SchumannMovement2,cc-by-nc-sa,['classical'],['violin' 'viola' 'flute' 'piano' 'main system' 'bassoon'],686f691b-035c-4667-92c5-165930bf0b00.wav,['C minor'],['91bpm' 'Comfortable'],6.465793132781982,6.5333685874938965,4.661597728729248,6.656815528869629
bb145f66-c718-42f3-a020-6286e53c07c8,all_instrument,PoliceHearingDepartment_VivaldiMovement1,cc-by-nc-sa,['classical'],['violin' 'flute' 'bassoon' 'main system'],bb145f66-c718-42f3-a020-6286e53c07c8.wav,['G minor'],['96bpm' 'Walking Speed'],7.742613792419434,7.726510047912598,5.164966106414795,7.696324348449707
1d133e09-ec60-4816-b013-4090fc013bed,all_instrument,PoliceHearingDepartment_VivaldiMovement2,cc-by-nc-sa,['classical'],['violin' 'flute' 'bassoon' 'main system'],1d133e09-ec60-4816-b013-4090fc013bed.wav,['Bb major'],['74bpm' 'Peaceful'],6.7674880027771,6.90916109085083,3.264914035797119,7.2107038497924805
4051bf00-bcf9-4c59-9abb-ded4507872bf,all_instrument,PoliceHearingDepartment_VivaldiMovement3,cc-by-nc-sa,['classical'],['violin' 'flute' 'bassoon' 'main system'],4051bf00-bcf9-4c59-9abb-ded4507872bf.wav,['G minor'],['96bpm' 'Moderately slow'],7.801180839538574,7.474560737609863,4.7644362449646,7.554833889007568
f16310a8-6362-47db-a52a-f2126c8854c5,all_instrument,PortStWillow_StayEven,cc-by-nc-sa,['singer/songwriter'],"['drum set' 'cymbal' 'clean electric guitar' 'electric bass' 'piano'
 'fx/processed sound']",f16310a8-6362-47db-a52a-f2126c8854c5.wav,['Bb major'],['87bpm' 'Walking Speed'],5.792141914367676,7.095656871795654,5.682758331298828,6.699286937713623
de48b6b6-2bc8-4a82-b79d-8a4ccd4bb883,all_instrument,PurlingHiss_Lolita,cc-by-nc-sa,['rock'],['electric bass' 'drum set' 'tambourine' 'distorted electric guitar'],de48b6b6-2bc8-4a82-b79d-8a4ccd4bb883.wav,['E minor'],['123bpm' 'Dynamic'],6.701274394989014,7.363108158111572,6.298155307769775,7.2693986892700195
49f22db9-16e8-4f99-9e7b-80148963d232,all_instrument,QuantumChromos_Circuits,cc-by-nc-sa,['classical'],['violin' 'double bass' 'clarinet' 'piano' 'main system' 'bass drum'],49f22db9-16e8-4f99-9e7b-80148963d232.wav,['G minor'],['150bpm' 'Energetic'],8.038308143615723,8.187902450561523,5.227216720581055,7.7105021476745605
37f56a89-a03f-4bf3-a105-9919f0098520,all_instrument,RodrigoBonelli_BalladForLaura,cc-by-nc-sa,['jazz'],"['drum set' 'double bass' 'trombone' 'tenor saxophone' 'piano'
 'bass clarinet' 'trumpet']",37f56a89-a03f-4bf3-a105-9919f0098520.wav,['G major'],['130bpm' 'Energetic'],7.896656513214111,7.878439426422119,6.063179969787598,7.829003810882568
930b55ce-3f90-498c-bc06-e3dbcb63365c,all_instrument,SasquatchConnection_BoomBoxing,cc-by-nc-sa,['jazz'],"['trumpet section' 'drum set' 'clean electric guitar' 'double bass'
 'tenor saxophone' 'piano' 'trombone section']",930b55ce-3f90-498c-bc06-e3dbcb63365c.wav,['C minor'],['140bpm' 'Brisk and Lively'],7.583987236022949,7.655348777770996,5.928697109222412,7.476803779602051
85d03a41-ef36-436f-a8be-4e13297ef869,all_instrument,SasquatchConnection_HolyClamsBatman,cc-by-nc-sa,['jazz'],"['trumpet section' 'drum set' 'clean electric guitar' 'double bass'
 'tenor saxophone' 'piano' 'trombone section']",85d03a41-ef36-436f-a8be-4e13297ef869.wav,['A major'],['82bpm' 'Comfortable'],7.708405017852783,7.776303291320801,6.0559282302856445,7.424018383026123
dd7119b9-f1be-46a2-b83f-a4e5358cf234,all_instrument,SasquatchConnection_Illuminati,cc-by-nc-sa,['jazz'],"['trumpet section' 'drum set' 'double bass' 'horn section' 'piano'
 'trombone section']",dd7119b9-f1be-46a2-b83f-a4e5358cf234.wav,['E minor'],['81bpm' 'Comfortable'],5.423039436340332,5.394688129425049,4.8037285804748535,5.6316914558410645
51f2de71-9672-4c43-9a62-e435aaf6ae9a,all_instrument,SasquatchConnection_Struttin,cc-by-nc-sa,['jazz'],"['trumpet section' 'drum set' 'clean electric guitar' 'double bass'
 'tenor saxophone' 'piano' 'trombone section']",51f2de71-9672-4c43-9a62-e435aaf6ae9a.wav,['D major'],['94bpm' 'Moderately slow'],7.252411842346191,7.051016330718994,5.501065731048584,7.146543502807617
b97e479e-857f-42b8-8b9f-2008e514c4f0,all_instrument,SasquatchConnection_ThanksALatte,cc-by-nc-sa,['jazz'],"['trumpet section' 'drum set' 'clean electric guitar' 'double bass'
 'tenor saxophone' 'piano' 'trombone section']",b97e479e-857f-42b8-8b9f-2008e514c4f0.wav,['F major'],['130bpm' 'Brisk and Lively'],7.622652053833008,7.677357196807861,5.690980911254883,7.465395450592041
1d97bf72-5c33-44dd-869d-7fe50fd9b2c2,all_instrument,Cayetana_MissThing,cc-by-nc-sa,['rock'],['electric bass' 'drum set' 'distorted electric guitar'],1d97bf72-5c33-44dd-869d-7fe50fd9b2c2.wav,['B major'],['147bpm' 'Dynamic'],7.572371959686279,7.883752822875977,5.309247016906738,7.965489864349365
f777ad13-66d2-4114-9368-eeb81c5b1ce7,all_instrument,CelestialShore_DieForUs,cc-by-nc-sa,['singer/songwriter'],"['drum set' 'clean electric guitar' 'electric bass' 'synthesizer'
 'tack piano']",f777ad13-66d2-4114-9368-eeb81c5b1ce7.wav,['E minor'],['87bpm' 'Walking Speed'],6.928318023681641,6.718026638031006,5.307236194610596,6.6138787269592285
17b63123-b367-4c15-b4b8-a06f84aa0cc8,all_instrument,ChrisJacoby_BoothShotLincoln,cc-by-nc-sa,['world/folk'],['mandolin' 'clean electric guitar' 'drum machine' 'tabla'],17b63123-b367-4c15-b4b8-a06f84aa0cc8.wav,['A major'],['95bpm' 'Comfortable'],7.6041364669799805,7.789632320404053,5.508759498596191,7.709878921508789
37c35c5c-3060-4c65-8328-5c72fe35f0b2,all_instrument,ChrisJacoby_PigsFoot,cc-by-nc-sa,['world/folk'],['electric bass' 'kick drum' 'mandolin' 'tabla'],37c35c5c-3060-4c65-8328-5c72fe35f0b2.wav,['D major'],['93bpm' 'Walking Speed'],7.623266696929932,7.877561092376709,5.341793060302734,7.885355472564697
2fe5bff5-7865-4e06-a08b-aa6366ee2d3f,all_instrument,ClaraBerryAndWooldog_AirTraffic,cc-by-nc-sa,['singer/songwriter'],"['drum set' 'clean electric guitar' 'lap steel guitar' 'electric bass'
 'piano' 'timpani']",2fe5bff5-7865-4e06-a08b-aa6366ee2d3f.wav,['Db major'],['119bpm' 'Standard'],6.213999271392822,6.692829608917236,4.514205455780029,6.572018623352051
e3d28c67-f1ea-4d9e-9de1-bcae1703e419,all_instrument,ClaraBerryAndWooldog_Boys,cc-by-nc-sa,['singer/songwriter'],"['drum set' 'brass section' 'tenor saxophone' 'piano' 'tack piano'
 'snare drum' 'timpani']",e3d28c67-f1ea-4d9e-9de1-bcae1703e419.wav,['A minor'],['115bpm' 'Moderate'],6.663127899169922,6.754329204559326,5.16344690322876,6.434128761291504
2391411b-8dc8-4f62-b44e-15687b3f4e5d,all_instrument,ClaraBerryAndWooldog_Stella,cc-by-nc-sa,['singer/songwriter'],"['drum set' 'auxiliary percussion' 'electric bass' 'vibraphone' 'piano'
 'synthesizer']",2391411b-8dc8-4f62-b44e-15687b3f4e5d.wav,['G minor'],['111bpm' 'Moderate'],7.346481800079346,7.557948589324951,3.5967071056365967,7.02675199508667
487771a2-70ef-4a86-9a52-f1743be4a2c7,all_instrument,ClaraBerryAndWooldog_WaltzForMyVictims,cc-by-nc-sa,['singer/songwriter'],['electric bass' 'drum set' 'piano' 'glockenspiel'],487771a2-70ef-4a86-9a52-f1743be4a2c7.wav,['G major'],['118bpm' 'Regular'],7.442368507385254,7.8085126876831055,4.545242786407471,7.227270603179932
e686693f-26bf-4830-9c93-7aaff9f31585,all_instrument,Creepoid_OldTree,cc-by-nc-sa,['rock'],"['drum set' 'auxiliary percussion' 'electric bass' 'fx/processed sound'
 'distorted electric guitar']",e686693f-26bf-4830-9c93-7aaff9f31585.wav,['E minor'],['131bpm' 'Upbeat'],6.850868225097656,7.009804725646973,6.339836597442627,6.515318870544434
8dafb116-2bfb-4f03-9799-748378e47efb,all_instrument,CroqueMadame_Oil,cc-by-nc-sa,['jazz'],['drum set' 'piano' 'clean electric guitar' 'double bass'],8dafb116-2bfb-4f03-9799-748378e47efb.wav,['D major'],['135bpm' 'Upbeat'],7.621219635009766,8.010177612304688,5.936613082885742,7.601945400238037
7a721663-9df7-4f00-aa92-220c7ee77695,all_instrument,CroqueMadame_Pilot,cc-by-nc-sa,['jazz'],['drum set' 'piano' 'clean electric guitar' 'double bass'],7a721663-9df7-4f00-aa92-220c7ee77695.wav,['G minor'],['130bpm' 'Brisk and Lively'],7.665335178375244,8.041452407836914,5.931478500366211,7.547417163848877
30af284c-7884-40eb-b6a5-31e92b20a168,all_instrument,DahkaBand_SoldierMan,cc-by-nc-sa,['world/folk'],['tenor saxophone' 'drum set' 'clean electric guitar' 'double bass'],30af284c-7884-40eb-b6a5-31e92b20a168.wav,['A minor'],['127bpm' 'Upbeat'],8.041216850280762,8.152194023132324,5.675136566162109,7.989993572235107
3cef2107-a995-4bf3-b2d9-8e6159703e87,all_instrument,DeadMilkmen_PrisonersCinema,cc-by-nc-sa,['rock'],"['acoustic guitar' 'drum set' 'shaker' 'clean electric guitar'
 'fx/processed sound' 'electric bass' 'castanet' 'tambourine'
 'electronic organ' 'distorted electric guitar' 'glockenspiel']",3cef2107-a995-4bf3-b2d9-8e6159703e87.wav,['D minor'],['133bpm' 'Upbeat'],7.4682230949401855,7.862698554992676,6.702572822570801,7.842294692993164
